rid,oid,season,firstdate,firsttime,lastyear,lon,lat
813,1313,Y,2000-06-09T22:00:00Z,15:00:00,2000,11.1127772699494,55.3682239683204
814,1727,Y,2000-06-04T22:00:00Z,08:00:00,2020,11.7700516106474,55.7164639283736
815,732,Y,2000-05-19T22:00:00Z,19:10:00,2008,11.779568554626,55.4016196596106
816,1824,Y,2000-06-08T22:00:00Z,08:30:00,2018,11.1843854722276,55.2069734216254
817,740,Y,2000-05-25T22:00:00Z,08:00:00,2002,10.8874677485436,55.7394939920866
818,1193,Y,2000-06-11T22:00:00Z,04:50:00,2001,11.0916398722529,55.7146167690795
819,2101,Y,2000-06-14T22:00:00Z,07:30:00,2002,11.9620969373974,55.3074304759798
820,737,Y,2001-06-05T22:00:00Z,19:55:00,2020,11.5885159890054,55.3788476538333
821,753,Y,2001-06-14T22:00:00Z,07:30:00,2005,11.7688215740672,55.4737796870991
822,753,Y,2001-05-23T22:00:00Z,08:30:00,2007,11.781461143528,55.42854531832
823,2508,Y,2001-06-08T22:00:00Z,15:00:00,2001,11.4839031554288,55.2461848646925
824,1276,Y,2001-05-25T22:00:00Z,05:00:00,2002,11.3769325320784,55.5359506249989
825,1276,Y,2001-05-25T22:00:00Z,06:30:00,2002,11.4408101865814,55.5436827191049
826,1173,Y,2002-05-17T22:00:00Z,06:20:00,2012,11.4004290018713,55.6613297321765
827,1916,Y,2002-06-03T22:00:00Z,10:30:00,2019,11.0783815,55.6874256
828,1356,Y,2003-05-24T22:00:00Z,07:30:00,2020,11.0219747846027,55.7220749107463
829,1521,Y,2003-05-26T22:00:00Z,16:15:00,2004,11.3331626046663,55.5997101537466
830,2133,V,1977-01-01T23:00:00Z,09:15:00,2004,11.7386800712898,55.2443264147202
831,2133,Y,1981-05-29T22:00:00Z,06:45:00,2004,11.819854001825,55.3018095985314
832,2060,Y,1984-06-11T22:00:00Z,05:25:00,1997,12.09933,55.086447
833,1898,V,1985-12-28T23:00:00Z,09:00:00,2004,11.815403120976,55.2389835561676
834,807,Y,1987-06-12T22:00:00Z,07:30:00,2017,12.53178,54.977546
835,807,V,1987-01-02T23:00:00Z,10:55:00,2017,12.53178,54.977546
836,1346,V,1986-12-29T23:00:00Z,10:30:00,2000,11.0942154856831,54.7456473910569
837,1898,Y,1987-06-11T22:00:00Z,06:55:00,2004,11.815403120976,55.2389835561676
838,1438,V,1987-12-25T23:00:00Z,11:00:00,1994,11.7639201095935,55.1772328589713
839,809,Y,1987-05-30T22:00:00Z,05:30:00,1995,11.3738945835693,54.7719557172438
840,1438,Y,1987-06-04T22:00:00Z,03:55:00,1991,11.7337817901565,55.1958921008701
841,2077,V,1990-01-13T23:00:00Z,10:15:00,2001,11.2608121609747,54.8909740829963
842,2077,V,1990-01-19T23:00:00Z,09:45:00,2000,11.3264931293366,54.9211953185853
843,1803,Y,1988-06-08T22:00:00Z,03:55:00,1993,11.7732938014067,55.1387321562526
844,804,V,1990-01-12T23:00:00Z,10:15:00,1990,11.4534893688692,54.7254235466881
845,1360,V,1992-01-11T23:00:00Z,10:30:00,2008,11.7402305885516,55.0609004627034
846,884,Y,1988-06-13T22:00:00Z,05:00:00,1990,11.7905402846013,55.2056813664269
847,2035,V,1992-01-14T23:00:00Z,08:15:00,1992,11.7343971877156,55.204867988332
848,1346,Y,1976-05-28T22:00:00Z,13:00:00,2001,11.2974835487003,54.8777012090636
849,2036,V,1992-01-13T23:00:00Z,08:30:00,1998,12.24009,55.237429
850,1796,V,1993-01-01T23:00:00Z,08:45:00,2009,11.9271415521262,54.831784885069
851,2004,Y,1990-06-06T22:00:00Z,05:00:00,2020,11.6251153279819,55.2162595156951
852,2060,Y,1990-05-29T22:00:00Z,14:20:00,1997,12.11615,55.060843
853,2045,V,1994-01-19T23:00:00Z,09:00:00,1994,11.6080232738369,54.7132061023715
854,2153,V,1996-01-19T23:00:00Z,10:50:00,2002,11.9213073058033,54.7510096919243
855,2219,Y,1992-05-31T22:00:00Z,07:24:00,2007,11.930987537823,54.6698590871863
856,809,V,1996-01-19T23:00:00Z,11:15:00,1995,11.3526717706624,54.7813586359997
857,809,V,1996-01-12T23:00:00Z,11:00:00,2001,10.697183437185,54.8372415326687
858,1752,Y,1992-05-28T22:00:00Z,06:00:00,1996,10.4589763025824,55.3975476670861
859,2073,V,1997-01-04T23:00:00Z,11:30:00,2010,12.14616,54.844284
860,1796,Y,1992-06-10T22:00:00Z,06:00:00,2009,11.9271415521262,54.831784885069
861,1767,V,1998-01-10T23:00:00Z,09:20:00,2012,11.6812815113804,55.349879206293
862,1767,V,1999-01-16T23:00:00Z,09:17:00,2011,11.6503749103579,55.3595430390325
863,2036,Y,1992-06-13T22:00:00Z,04:35:00,1995,12.22585,55.255789
864,1752,V,1998-12-28T23:00:00Z,09:30:00,2020,11.7575169,54.9326037
865,1826,V,1998-12-20T23:00:00Z,09:30:00,2010,12.09608,54.800617
866,2035,Y,1992-05-22T22:00:00Z,04:48:00,1992,11.7343971877156,55.204867988332
868,2045,Y,1994-06-12T22:00:00Z,08:45:00,1995,11.603716799265,54.7186926884586
869,804,Y,1995-06-02T22:00:00Z,09:00:00,2020,11.2823282889147,54.7197786785686
870,1072,V,1999-01-02T23:00:00Z,09:40:00,1998,11.2432372964293,54.8553442441554
871,1655,Y,1996-06-14T22:00:00Z,04:00:00,2020,11.727921395037,55.33985694039
872,1912,V,1999-01-16T23:00:00Z,09:30:00,2016,11.8387935114789,55.3463197224847
873,2018,Y,1996-06-08T22:00:00Z,07:00:00,2007,11.7643279531469,55.2284652794629
874,1826,V,1999-01-19T23:00:00Z,12:30:00,2010,11.1450123747312,55.3514838102578
876,2153,V,2003-01-03T23:00:00Z,09:15:00,2003,11.921954121391,54.7599847875475
877,2153,Y,1996-06-14T22:00:00Z,04:15:00,2002,11.9213073058033,54.7510096919243
878,1360,Y,1996-06-07T22:00:00Z,05:30:00,1998,11.6945179386353,55.0682141397998
879,1951,Y,1996-06-09T22:00:00Z,04:40:00,2002,11.8980976770327,54.6436786646902
880,1951,Y,1996-06-04T22:00:00Z,05:15:00,2002,11.9840306052324,54.7584722962323
881,809,Y,1996-06-14T22:00:00Z,07:22:00,1996,11.2286631601067,54.8735905236034
882,924,Y,1997-06-05T22:00:00Z,07:00:00,2002,12.37787,55.377553
884,739,Y,1998-05-31T22:00:00Z,13:40:00,2004,12.06253,55.179084
885,1912,Y,1998-06-06T22:00:00Z,15:00:00,2017,11.8387935114789,55.3463197224847
886,809,Y,1998-06-13T22:00:00Z,07:20:00,2000,11.2286631601067,54.8735905236034
887,804,Y,1999-05-28T22:00:00Z,09:25:00,2010,11.4809164,54.6281329
888,1846,Y,1999-06-07T22:00:00Z,10:00:00,2005,11.9843917640018,54.9742411040959
889,935,Y,1999-05-27T22:00:00Z,06:30:00,2000,11.9051107737073,54.6767763042282
890,935,Y,1999-05-28T22:00:00Z,09:00:00,1999,11.9585634059094,54.6224356051916
891,935,Y,1999-06-12T22:00:00Z,13:00:00,2000,11.9708895130978,54.5789768160116
892,1767,Y,1999-05-17T22:00:00Z,08:11:00,2014,11.6503749103579,55.3595430390325
893,2039,Y,1999-06-14T22:00:00Z,06:00:00,1999,12.16373,55.266407
894,811,Y,1999-06-13T22:00:00Z,10:30:00,2001,11.8173817375564,54.8658496109599
895,809,Y,1999-05-30T22:00:00Z,17:55:00,1999,11.3060065695708,54.8631571269291
896,1873,Y,1999-06-14T22:00:00Z,08:00:00,2002,12.20797,55.229287
897,1767,Y,2000-05-20T22:00:00Z,08:29:00,2014,11.6182670734615,55.3512461999352
898,1767,Y,1998-05-28T22:00:00Z,07:51:00,2014,11.6812815113804,55.349879206293
899,1313,Y,2000-06-08T22:00:00Z,09:00:00,2000,11.8243183704626,55.2981104496525
900,2073,Y,2002-06-03T22:00:00Z,07:00:00,2010,11.620633426729,54.6679839838987
901,2153,Y,2003-06-14T22:00:00Z,04:22:00,2004,11.9381243827039,54.7685845934101
902,868,Y,2003-05-29T22:00:00Z,07:00:00,2012,12.24049,55.048603
903,868,Y,2003-05-29T22:00:00Z,04:46:00,2012,12.3015,55.028979
904,1776,Y,1978-05-14T22:00:00Z,04:42:00,2000,12.03348,55.663488
905,1776,V,1976-01-01T23:00:00Z,10:07:00,2000,12.03348,55.663488
906,3022,Y,1981-06-06T22:00:00Z,04:15:00,2002,12.14152,55.38386
907,1776,Y,1981-05-20T22:00:00Z,05:32:00,2001,11.9011512307968,55.7448986247097
908,2007,V,1985-12-28T23:00:00Z,09:00:00,1992,12.13635,55.71664
909,2023,Y,1984-06-08T22:00:00Z,08:00:00,1992,12.03333,55.620339
910,1996,V,1985-12-29T23:00:00Z,08:20:00,1998,11.756683220078,55.752721452708
911,2050,Y,1985-06-09T22:00:00Z,08:00:00,1992,11.7560499957464,55.7437465407772
912,2023,Y,1988-06-04T22:00:00Z,08:50:00,1994,11.9393050433282,55.7840939346493
913,966,V,1987-01-02T23:00:00Z,11:30:00,2020,12.0172405,55.6905886
914,966,Y,1988-06-11T22:00:00Z,06:55:00,2019,12.022047,55.6891371
915,2289,Y,1987-06-01T22:00:00Z,09:00:00,2006,12.15296,55.527415
916,1807,V,1988-01-15T23:00:00Z,10:50:00,1993,12.13215,55.723939
917,1159,Y,1987-06-05T22:00:00Z,04:00:00,2012,12.22251,55.408723
918,1329,V,1988-01-08T23:00:00Z,10:45:00,1990,12.00436,55.657013
919,1991,Y,1988-06-09T22:00:00Z,04:10:00,1997,12.18476,55.724383
920,1959,V,1988-01-15T23:00:00Z,08:15:00,2005,11.9243284635093,55.6499573668129
921,1991,Y,1988-06-12T22:00:00Z,04:40:00,1993,12.18476,55.724383
922,1880,V,1987-12-31T23:00:00Z,08:50:00,1990,12.35239,55.598539
923,2040,Y,1988-06-18T22:00:00Z,11:00:00,1993,12.17674,55.625696
924,2041,Y,1988-06-25T22:00:00Z,11:00:00,1993,12.18351,55.593928
925,1975,V,1988-01-08T23:00:00Z,08:45:00,2002,12.13276,55.67178
926,2237,Y,1990-06-12T22:00:00Z,08:00:00,1996,12.2826,55.371159
927,2003,V,1988-01-08T23:00:00Z,12:15:00,2020,12.047790000000001,55.602
928,2050,Y,1992-06-06T22:00:00Z,04:20:00,1992,12.08301,55.64607
929,2041,V,1988-01-19T23:00:00Z,13:00:00,1992,12.19114,55.607341
930,1987,Y,1993-06-03T22:00:00Z,06:00:00,1995,12.26814,55.578339
931,1876,Y,1993-06-03T22:00:00Z,04:15:00,1995,12.22755,55.547948
932,1987,Y,1995-06-10T22:00:00Z,17:00:00,1995,12.17674,55.625696
933,2118,Y,1996-06-04T22:00:00Z,06:45:00,1997,11.9755589895218,55.4869057546768
934,2065,V,1988-01-12T23:00:00Z,10:45:00,1990,11.9415447731176,55.6675250839914
935,1863,Y,1997-06-05T22:00:00Z,04:20:00,1997,12.1991,55.72829
936,1863,Y,1997-06-06T22:00:00Z,04:00:00,1997,11.5947433596851,55.9539979398383
937,1953,Y,1997-06-07T22:00:00Z,05:00:00,2020,12.1788,55.454821
938,1865,Y,1997-05-31T22:00:00Z,05:30:00,2020,12.13073,55.447071
939,1843,V,1989-01-07T23:00:00Z,08:30:00,1990,NA,NA
940,924,Y,1997-06-12T22:00:00Z,06:35:00,2002,12.20819,55.427081
941,1982,V,1990-01-19T23:00:00Z,09:25:00,1991,12.07037,55.484563
942,1953,Y,1998-05-22T22:00:00Z,04:30:00,2020,12.11636,55.465419
943,983,V,1991-01-12T23:00:00Z,09:45:00,2018,11.9526894796234,55.6043286185221
944,1875,Y,1999-06-17T22:00:00Z,12:50:00,2020,12.17036,55.3826621
945,2051,V,1990-12-29T23:00:00Z,11:55:00,1990,12.1975,55.490297
946,2120,Y,2000-06-13T22:00:00Z,07:00:00,2000,12.27719,55.382094
947,1431,V,1988-01-08T23:00:00Z,09:00:00,2005,12.10741,55.753337
948,2029,Y,2000-05-20T22:00:00Z,05:00:00,2011,11.8859858796868,55.5609692592366
949,1431,V,1988-01-09T23:00:00Z,09:00:00,2008,12.1067,55.744365
950,2013,Y,2001-05-24T22:00:00Z,07:02:00,2020,12.19314,55.436466
951,1876,V,1994-01-16T23:00:00Z,07:55:00,1997,12.22755,55.547948
952,1314,Y,2001-06-05T22:00:00Z,03:00:00,2001,12.26731,55.358083
953,1970,V,1996-01-19T23:00:00Z,12:00:00,1996,11.9866084050906,55.4237057868261
954,2118,V,1996-01-19T23:00:00Z,08:15:00,1997,11.9755589895218,55.4869057546768
955,2110,Y,2002-05-27T22:00:00Z,13:30:00,2003,11.8265150386534,55.6162931254928
956,1863,V,1997-01-04T23:00:00Z,08:25:00,1997,12.1991,55.72829
957,2118,V,1997-01-04T23:00:00Z,08:30:00,1996,12.0367,55.458433
958,924,V,1997-01-03T23:00:00Z,08:30:00,2001,12.20746,55.41811
959,924,V,1997-01-16T23:00:00Z,09:15:00,2001,12.37864,55.386523
960,1941,V,1997-01-24T23:00:00Z,09:00:00,1996,9.94813197896442,55.4295337687998
961,1953,V,1997-01-11T23:00:00Z,08:15:00,2000,12.14794,55.46461
962,2275,V,1997-01-18T23:00:00Z,11:00:00,1996,11.9893226527552,55.4595999553387
963,1865,V,1997-01-18T23:00:00Z,08:30:00,2020,12.13073,55.447071
964,901,V,1997-01-18T23:00:00Z,12:00:00,1996,11.9044710023197,55.5964912171965
965,1953,V,1998-01-16T23:00:00Z,08:00:00,2000,12.19314,55.436466
966,2090,V,1998-12-19T23:00:00Z,09:25:00,1999,12.14294,55.401805
967,2150,V,1998-12-28T23:00:00Z,10:55:00,2001,12.18663,55.355719
968,1853,V,1999-01-09T23:00:00Z,13:00:00,2017,12.11047,55.591435
969,1765,V,1999-01-16T23:00:00Z,11:30:00,2019,12.1767047,55.3361284
970,2013,V,1998-12-26T23:00:00Z,10:15:00,2020,12.19314,55.436466
971,1873,V,1999-01-22T23:00:00Z,10:00:00,1998,12.20285,55.243808
972,1846,V,1999-01-10T23:00:00Z,09:50:00,2005,11.9408685475621,55.0202544878257
973,2029,V,2001-01-06T23:00:00Z,08:20:00,2005,11.8859858796868,55.5609692592366
974,2139,V,2002-01-13T23:00:00Z,08:35:00,2001,12.06828,55.457644
975,1853,V,2001-12-25T23:00:00Z,00:00:00,2017,12.10976,55.582462
976,2144,Y,1977-05-21T22:00:00Z,05:20:00,2001,12.31808,55.793677
977,1836,V,1977-01-01T23:00:00Z,08:04:00,1997,12.43565,55.80573
978,1836,Y,1979-06-04T22:00:00Z,08:04:00,1997,12.43565,55.80573
979,1054,V,1981-01-10T23:00:00Z,09:20:00,2020,12.53762,55.750684
980,1696,V,1982-01-08T23:00:00Z,10:30:00,2020,12.4263,55.753842
981,1054,Y,1982-06-01T22:00:00Z,06:15:00,1996,12.53525,55.748442
982,1908,V,1982-12-22T23:00:00Z,09:30:00,2020,12.3220009,55.680865
983,1828,V,1982-12-30T23:00:00Z,08:30:00,1997,12.50835,55.673298
984,2125,Y,1983-06-12T22:00:00Z,08:50:00,1993,12.40414,55.682529
985,2125,V,1984-12-29T23:00:00Z,10:06:00,1998,12.38904,55.691938
986,2092,V,1984-12-26T23:00:00Z,08:32:00,2004,12.5064741,55.7171895
987,1933,Y,1985-06-08T22:00:00Z,10:00:00,1990,12.28202,55.725417
988,944,V,1985-12-26T23:00:00Z,08:45:00,1994,12.41118,55.763254
989,2091,Y,1986-05-31T22:00:00Z,07:00:00,2003,12.34831,55.773976
990,2143,V,1987-01-10T23:00:00Z,10:00:00,1991,12.3519,55.630022
991,1839,V,1987-01-02T23:00:00Z,09:50:00,1990,NA,NA
992,2142,Y,1986-06-09T22:00:00Z,07:30:00,1990,12.42945,55.789719
993,2125,V,1986-12-27T23:00:00Z,11:50:00,1998,12.43668,55.690613
994,1996,Y,1987-06-07T22:00:00Z,04:30:00,1993,12.25581,55.812425
995,1875,Y,1987-06-27T22:00:00Z,14:35:00,2020,12.481382,55.8083824
996,1005,V,1988-01-18T23:00:00Z,11:00:00,1992,12.50593,55.717426
997,2010,V,1988-01-01T23:00:00Z,09:10:00,2020,12.3414,55.693246
998,1114,Y,1988-05-16T22:00:00Z,05:23:00,2020,12.65067,55.583448
999,1114,V,1988-01-07T23:00:00Z,10:05:00,2020,12.65067,55.583448
1000,1956,V,1988-01-16T23:00:00Z,08:00:00,1994,12.40492,55.691499
1001,2010,Y,1989-06-01T22:00:00Z,08:00:00,2020,12.32552,55.693677
1002,2096,V,1989-12-26T23:00:00Z,09:25:00,2020,12.2958,55.62435
1003,1835,Y,1989-06-03T22:00:00Z,04:37:00,1994,12.44108,55.632046
1004,1059,V,1990-01-13T23:00:00Z,09:30:00,1996,12.478,55.797345
1005,1114,Y,1989-06-06T22:00:00Z,04:57:00,2020,12.58559,55.578447
1006,2096,Y,1989-06-02T22:00:00Z,06:00:00,2020,12.32019,55.630885
1007,2096,Y,1989-05-27T22:00:00Z,05:05:00,2020,12.35037,55.612081
1008,1758,V,1990-12-27T23:00:00Z,09:30:00,2002,12.47162,55.725595
1009,1908,Y,1990-05-25T22:00:00Z,06:00:00,2001,12.31213,55.685948
1010,1145,V,1991-01-11T23:00:00Z,10:30:00,1999,12.5379,55.648171
1011,2091,Y,1990-05-27T22:00:00Z,10:27:00,1991,12.41275,55.781193
1012,1145,V,1991-01-12T23:00:00Z,12:00:00,1999,12.52919,55.657414
1013,2224,Y,1990-06-10T22:00:00Z,05:40:00,1991,12.49715,55.832767
1014,2224,Y,1990-06-10T22:00:00Z,08:11:00,1990,12.38022,55.810864
1015,1758,Y,1991-06-13T22:00:00Z,09:30:00,2003,12.45572,55.726043
1016,1223,V,1991-01-12T23:00:00Z,08:40:00,2020,12.45652,55.735012
1018,2091,Y,1991-05-29T22:00:00Z,10:30:00,2001,12.406279,55.7832413
1019,1435,V,1992-01-10T23:00:00Z,09:00:00,1995,12.51573,55.737826
1020,1435,Y,1991-06-07T22:00:00Z,07:30:00,1995,12.5144467,55.7387121
1021,1639,V,1992-12-31T23:00:00Z,07:33:00,1993,12.43184,55.780661
1022,1114,Y,1991-06-01T22:00:00Z,05:08:00,1991,12.59673,55.596104
1023,1639,V,1993-01-02T23:00:00Z,08:55:00,1992,12.05286,54.846668
1024,1835,Y,1991-05-26T22:00:00Z,05:51:00,1994,12.4658594,55.6589402
1025,1113,V,1993-12-20T23:00:00Z,09:00:00,1994,12.43743,55.753531
1026,1163,V,1994-01-05T23:00:00Z,09:20:00,2001,12.64056,55.657754
1027,1145,Y,1991-06-09T22:00:00Z,05:40:00,1998,12.5489118,55.66982
1028,754,V,1994-01-19T23:00:00Z,09:00:00,1993,12.57139,55.596846
1029,1310,V,1996-01-13T23:00:00Z,10:30:00,2003,12.3414,55.693246
1030,868,V,1996-01-19T23:00:00Z,09:40:00,1999,12.55941,55.814794
1031,2067,V,1996-01-19T23:00:00Z,09:15:00,1996,12.51124,55.634551
1032,1497,Y,1992-06-03T22:00:00Z,05:00:00,1992,12.53809,55.579829
1033,1815,V,1997-01-10T23:00:00Z,09:25:00,1996,12.63782,55.593992
1034,1089,Y,1992-06-06T22:00:00Z,06:30:00,1993,12.57629,55.650654
1035,1639,Y,1992-05-23T22:00:00Z,04:01:00,1992,12.05286,54.846668
1036,2075,V,1997-01-03T23:00:00Z,08:45:00,2000,12.29753,55.739387
1037,924,V,1997-01-04T23:00:00Z,08:15:00,2001,12.36699,55.620617
1038,1145,Y,1994-06-10T22:00:00Z,06:00:00,1998,12.55176,55.678342
1039,1815,V,1998-01-09T23:00:00Z,09:25:00,1998,12.63474,55.594982
1040,1114,V,2000-01-01T23:00:00Z,09:10:00,2020,12.58559,55.578447
1041,1758,Y,1994-06-01T22:00:00Z,08:00:00,2003,12.4775129,55.7061791
1042,1835,Y,1994-06-12T22:00:00Z,07:26:00,1994,12.4563523,55.6183555
1043,1163,Y,1994-06-13T22:00:00Z,05:20:00,2001,12.63739,55.657848
1044,1435,Y,1994-05-28T22:00:00Z,07:39:00,1995,12.5356741,55.7049293
1045,1915,Y,1994-06-12T22:00:00Z,05:25:00,2003,12.2459459,55.7204699
1046,2113,Y,1994-06-11T22:00:00Z,06:00:00,1998,12.4366733,55.7513316
1047,2289,Y,1996-05-12T22:00:00Z,08:00:00,2006,12.7592498,55.6400899
1048,1815,Y,1996-06-10T22:00:00Z,06:16:00,1999,12.63782,55.593992
1049,2075,Y,1996-05-25T22:00:00Z,04:30:00,2000,12.2986797,55.7395571
1050,1845,Y,1997-06-03T22:00:00Z,05:42:00,2020,12.52091,55.742173
1051,1845,Y,1997-06-03T22:00:00Z,07:43:00,2020,12.51929,55.724236
1052,1136,Y,1997-06-07T22:00:00Z,06:00:00,2000,12.3517053,55.6375899
1053,924,Y,1997-06-04T22:00:00Z,04:55:00,2002,12.36699,55.620617
1054,2046,Y,1999-06-12T22:00:00Z,10:25:00,1999,12.5490502,55.6043552
1055,1696,Y,1999-05-23T22:00:00Z,07:00:00,2020,12.4263,55.753842
1056,1054,Y,1999-05-28T22:00:00Z,04:47:00,2020,12.52172,55.751142
1057,1032,Y,2002-05-25T22:00:00Z,05:05:00,2007,12.5784798,55.6530763
1058,1639,Y,2002-05-31T22:00:00Z,05:28:00,2002,12.5727,55.785635
1059,2207,Y,2003-05-23T22:00:00Z,05:45:00,2018,12.3324,55.774409
1060,1871,V,1975-12-25T23:00:00Z,10:00:00,2001,12.30861,55.813712
1061,1872,Y,1976-06-04T22:00:00Z,05:30:00,1990,12.36655,55.80045
1062,1872,Y,1976-06-06T22:00:00Z,05:00:00,1990,12.31263,55.804613
1063,1872,Y,1976-06-15T22:00:00Z,04:23:00,1990,12.3347,55.801319
1064,2000,V,1976-12-30T23:00:00Z,08:42:00,2008,12.5313198,55.8673397
1065,1872,Y,1977-05-23T22:00:00Z,04:25:00,1990,12.27799,55.819657
1066,2000,Y,1977-05-21T22:00:00Z,05:00:00,2008,12.5301227,55.8661565
1067,2335,V,1979-12-31T23:00:00Z,09:00:00,1999,11.8843942901405,55.9709265258066
1068,1911,V,1981-12-27T23:00:00Z,09:15:00,2000,12.45547,55.92116
1069,2335,Y,1979-05-19T22:00:00Z,04:30:00,2000,11.8843942901405,55.9709265258066
1070,1911,V,1981-12-26T23:00:00Z,10:15:00,2001,12.45491,55.8969
1071,1875,V,1983-01-01T23:00:00Z,08:30:00,2020,12.4644184,55.8410486
1072,2060,Y,1981-06-02T22:00:00Z,07:15:00,1997,11.9920430077172,55.4954938231391
1073,2023,Y,1981-06-13T22:00:00Z,14:00:00,1995,12.3201422,55.98889
1074,2078,V,1982-12-29T23:00:00Z,09:30:00,2020,12.28766,56.000379
1075,1855,V,1983-12-23T23:00:00Z,09:30:00,1993,12.43736,55.879409
1076,1855,V,1983-12-19T23:00:00Z,09:30:00,1993,12.07667,55.969869
1077,1875,V,1984-12-24T23:00:00Z,10:00:00,2020,12.4436045,55.8217661
1078,1759,V,1986-12-28T23:00:00Z,11:30:00,1999,12.37744,55.926024
1079,2078,Y,1981-06-01T22:00:00Z,06:45:00,2020,12.27241,56.009776
1080,2024,Y,1982-06-04T22:00:00Z,04:15:00,1992,12.4714369,55.8398696
1081,1808,V,1986-12-26T23:00:00Z,09:30:00,1994,12.20077,55.86152
1082,2237,Y,1982-05-30T22:00:00Z,05:30:00,1995,12.35669,55.8498239
1083,1789,V,1986-12-29T23:00:00Z,10:30:00,1993,11.9098544136701,55.7761560991403
1084,2152,V,1986-12-27T23:00:00Z,09:30:00,1990,12.08339,55.852833
1085,2152,V,1987-01-03T23:00:00Z,09:00:00,1990,12.05079,55.844656
1086,1831,V,1987-12-27T23:00:00Z,11:30:00,1990,12.53309,55.876696
1087,1905,V,1988-01-11T23:00:00Z,08:30:00,1990,12.32566,55.882481
1088,1855,Y,1984-05-17T22:00:00Z,05:00:00,1993,12.50442,55.913482
1089,1233,V,1988-01-23T23:00:00Z,09:40:00,1990,12.28995,56.02729
1090,1855,Y,1984-05-20T22:00:00Z,05:00:00,1993,12.43736,55.879409
1091,1921,V,1988-01-08T23:00:00Z,09:35:00,1992,12.09375,55.802228
1092,1931,Y,1984-06-10T22:00:00Z,06:30:00,1993,12.2438487,55.8852769
1093,1866,Y,1984-06-10T22:00:00Z,05:20:00,1994,12.42206,56.068647
1094,2021,V,1988-01-12T23:00:00Z,08:28:00,1996,12.54949,56.056053
1095,105,V,1988-01-16T23:00:00Z,11:30:00,1990,12.05954,55.955913
1096,2152,V,1988-01-12T23:00:00Z,09:00:00,1990,11.9591901631945,55.9008320226979
1097,1919,V,1990-01-13T23:00:00Z,10:00:00,2008,12.02938,55.980032
1098,2008,V,1989-12-26T23:00:00Z,10:15:00,2003,12.48214,56.022009
1099,1114,V,1989-12-30T23:00:00Z,09:30:00,1998,12.48457,56.048914
1100,919,V,1976-12-25T23:00:00Z,11:00:00,2020,12.4909394,56.0437686
1101,1774,V,1991-01-04T23:00:00Z,10:00:00,2020,12.2922421,56.01195
1102,985,V,1991-01-12T23:00:00Z,09:30:00,2005,12.26786,55.955954
1103,1472,V,1992-01-04T23:00:00Z,10:05:00,2013,12.2734852,55.9820318
1104,1759,Y,1987-06-07T22:00:00Z,08:45:00,1999,12.5168413,55.9314277
1105,2265,V,1992-01-17T23:00:00Z,09:50:00,1994,12.12105,55.923803
1106,1137,V,1993-01-10T23:00:00Z,09:00:00,2004,12.33336,55.972179
1107,1892,Y,1987-06-11T22:00:00Z,08:00:00,2007,12.06564,56.033073
1108,1789,Y,1987-06-05T22:00:00Z,04:07:00,1991,12.32044,56.008491
1109,1137,V,1993-01-14T23:00:00Z,09:00:00,2005,12.3548,56.034532
1110,1786,V,1992-12-27T23:00:00Z,10:30:00,1996,12.28309,55.946558
1111,2289,Y,1987-05-31T22:00:00Z,08:30:00,2006,12.2812361,56.0810546
1112,1892,V,1988-01-23T23:00:00Z,10:00:00,2006,12.06636,56.042045
1113,1137,V,1994-01-19T23:00:00Z,09:00:00,2004,12.3189,55.990551
1115,1973,Y,1988-06-07T22:00:00Z,04:55:00,1997,12.0966284,55.8807544
1116,1979,Y,1988-05-27T22:00:00Z,06:16:00,1991,12.37198,55.863238
1117,972,V,1996-12-21T23:00:00Z,10:30:00,2001,12.26938,55.973895
1118,105,Y,1989-05-20T22:00:00Z,07:25:00,1991,12.05954,55.955913
1119,1235,V,1997-01-10T23:00:00Z,09:30:00,1997,12.49978,56.039492
1120,1114,Y,1990-06-01T22:00:00Z,04:20:00,2020,12.48457,56.048914
1121,2333,V,1997-12-29T23:00:00Z,09:30:00,2018,12.37317,56.061003
1122,3041,Y,1990-06-12T22:00:00Z,06:19:00,1991,12.526955,55.9732676
1123,2333,V,1997-12-28T23:00:00Z,09:30:00,1997,12.40681,56.07806
1124,2289,V,1998-01-16T23:00:00Z,10:15:00,2006,12.14869,56.066939
1125,2008,Y,1990-06-07T22:00:00Z,09:15:00,2001,12.47574,56.02219
1126,1931,Y,1991-05-31T22:00:00Z,04:35:00,2000,12.3257478,55.9381694
1127,2141,V,1998-01-10T23:00:00Z,10:30:00,2020,12.2725,55.820972
1128,2009,V,1998-01-10T23:00:00Z,08:30:00,1998,11.9191577476589,55.793914461928
1129,1137,Y,1993-06-04T22:00:00Z,06:00:00,2005,12.31814,55.981581
1130,2569,V,1997-12-28T23:00:00Z,09:30:00,2020,12.18939,55.975992
1131,1902,V,1997-12-19T23:00:00Z,11:30:00,2020,12.4557323,55.817347
1132,1137,Y,1993-06-01T22:00:00Z,06:00:00,2005,12.3410685,55.9614296
1133,1902,V,1997-12-20T23:00:00Z,12:00:00,2020,12.0229,55.907374
1134,1137,Y,1993-05-20T22:00:00Z,06:00:00,2005,12.3592646,56.0115548
1135,1896,V,1999-01-14T23:00:00Z,09:00:00,2006,12.43419,55.843533
1136,972,Y,1994-06-03T22:00:00Z,06:40:00,2006,12.2627275,55.9792677
