"id"	"old_artnr"	"artnr"	"overartnr"	"artnavn"	"latin"	"english"	"dk"	"datsy"	"arttype"	"sortering"	"hbw"	"iucn"	"redlist"	"yellowlist"	"bilag_1"	"spec"	"KOORDINATORID"	"sv"	"pkt"	"ibaantal"	"shortcut1"	"shortcut2"	"fra"	"til"	"season"	"vis"
1277	"07120"	"07120"	"07120"	"Alexanderparakit"	"Psittacula krameri"	"Rose-ringed Parakeet"	"E"	0	"art"	5020	54565	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"LILALE"	"LILALE"	NA	NA	NA	0
1286	"07160"	"07160"	"07160"	"Skadegøg"	"Clamator glandarius"	"Great Spotted Cuckoo"	"AU"	0	"art"	1630	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"SKADEG"	"SKADEG"	NA	NA	NA	0
1295	"07240"	"07240"	"07240"	"Gøg"	"Cuculus canorus"	"Common Cuckoo"	"A"	0	"art"	1660	54799	"LC"	"NT"	NA	NA	NA	NA	NA	"Y"	NA	"GØG"	"GØG"	"5"	"9"	"V"	0
1299	"07270"	"07270"	"07270"	"Sortnæbbet Gøg"	"Coccyzus erythropthalmus"	"Black-billed Cuckoo"	"AU"	0	"art"	1640	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"SORGØG"	"SORGØG"	NA	NA	NA	0
1300	"07280"	"07280"	"07280"	"Gulnæbbet Gøg"	"Coccyzus americanus"	"Yellow-billed Cuckoo"	"BU"	0	"art"	1650	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"GULGØG"	"GULGØG"	NA	NA	NA	0
1311	"07350"	"07350"	"07350"	"Slørugle"	"Tyto alba"	"Western Barn Owl"	"A"	1	"art"	4490	NA	"LC"	"VU"	NA	NA	"3"	0	NA	NA	NA	"SLØRUG"	"SLØRUG"	NA	NA	NA	0
1313	"07352"	"07352"	"07350"	"Slørugle, Mørkbrystet (ssp. guttata)"	"Tyto alba guttata"	"Western Barn Owl (ssp. guttata)"	"A"	1	"underart"	4510	NA	"LC"	"VU"	NA	NA	NA	NA	NA	NA	NA	"R GUTT"	"R GUTT"	NA	NA	NA	0
1323	"07390"	"07390"	"07390"	"Dværghornugle"	"Otus scops"	"Eurasian Scops Owl"	"AU"	0	"art"	4560	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"DVÆHOR"	"DVÆHOR"	NA	NA	NA	0
1332	"07440"	"07440"	"07440"	"Stor Hornugle"	"Bubo bubo"	"Eurasian Eagle-Owl"	"C"	1	"art"	4620	55008	"LC"	"EN"	NA	"X"	"3"	0	NA	NA	NA	"STOHOR"	"STOHOR"	NA	NA	NA	0
1343	"07490"	"07490"	"07490"	"Sneugle"	"Bubo scandiacus"	"Snowy Owl"	"AU"	0	"art"	4610	NA	"LC"	NA	NA	"X"	NA	NA	NA	NA	NA	"SNEUGL"	"SNEUGL"	NA	NA	NA	0
1344	"07500"	"07500"	"07500"	"Høgeugle"	"Surnia ulula"	"Northern Hawk-Owl"	"AU"	0	"art"	4520	NA	"LC"	NA	NA	"X"	NA	NA	NA	NA	NA	"HØGEUG"	"HØGEUG"	NA	NA	NA	0
1347	"07510"	"07510"	"07510"	"Spurveugle"	"Glaucidium passerinum"	"Eurasian Pygmy Owl"	"AU"	0	"art"	4530	NA	"LC"	NA	NA	"X"	NA	NA	NA	NA	NA	"SPUUGL"	"SPUUGL"	NA	NA	NA	0
1354	"07570"	"07570"	"07570"	"Kirkeugle"	"Athene noctua"	"Little Owl"	"AS"	2	"art"	4540	NA	"LC"	"CR"	NA	NA	"3"	0	NA	NA	NA	"KIRKEU"	"KIRKEU"	NA	NA	NA	0
1362	"07610"	"07610"	"07610"	"Natugle"	"Strix aluco"	"Tawny Owl"	"A"	0	"art"	4600	NA	"LC"	"LC"	NA	NA	"4"	NA	NA	"YV"	NA	"NATUGL"	"NATUGL"	NA	NA	NA	0
1373	"07670"	"07670"	"07670"	"Skovhornugle"	"Asio otus"	"Long-eared Owl"	"A"	0	"art"	4570	NA	"LC"	"LC"	NA	NA	NA	NA	NA	"YV"	NA	"SKOVHO"	"SKOVHO"	NA	NA	NA	0
1376	"07685"	"07679"	NA	"Skovhornugle/Mosehornugle"	"Asio otus/A. flammeus"	"Long-eared Owl/Short-eared Owl"	"H"	0	"ubestemt"	4590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S SKMO"	"S SKMO"	NA	NA	NA	0
1377	"07680"	"07680"	"07680"	"Mosehornugle"	"Asio flammeus"	"Short-eared Owl"	"A"	1	"art"	4580	55128	"LC"	"CR"	NA	"X"	"3"	0	NA	NA	NA	"MOSEHO"	"MOSEHO"	NA	NA	NA	0
1379	"07700"	"07700"	"07700"	"Perleugle"	"Aegolius funereus"	"Boreal Owl"	"AS"	2	"art"	4550	NA	"LC"	"CR"	NA	"X"	NA	0	NA	NA	NA	"PERLEU"	"PERLEU"	NA	NA	NA	0
1383	"07711"	"07719"	NA	"Ugle sp."	"Strigidae"	"Owl sp."	"H"	0	"ubestemt"	4630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S UGLE"	"S UGLE"	NA	NA	NA	0
1390	"07780"	"07780"	"07780"	"Natravn"	"Caprimulgus europaeus"	"European Nightjar"	"A"	0	"art"	1550	55209	"LC"	"NT"	NA	"X"	"2"	NA	NA	NA	NA	"NATRAV"	"NATRAV"	"6"	"8"	"V"	0
1393	"07790"	"07790"	"07790"	"Rødhalset Natravn"	"Caprimulgus ruficollis"	"Red-necked Nightjar"	"U"	0	"art"	1540	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"RØDNAT"	"RØDNAT"	NA	NA	NA	0
1395	"07810"	"07810"	"07810"	"Ørkennatravn"	"Caprimulgus aegyptius"	"Egyptian Nightjar"	"AU"	0	"art"	1560	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"ØRKENN"	"ØRKENN"	NA	NA	NA	0
1415	"07950"	"07950"	"07950"	"Mursejler"	"Apus apus"	"Common Swift"	"A"	0	"art"	1610	55328	"LC"	"NT"	NA	NA	NA	NA	NA	"Y"	NA	"MURSEJ"	"MURSEJ"	"5"	"9"	"V"	0
1418	"07960"	"07960"	"07960"	"Gråsejler"	"Apus pallidus"	"Pallid Swift"	"AU"	0	"art"	1600	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"GRÅSEJ"	"GRÅSEJ"	NA	NA	NA	0
1423	"07980"	"07980"	"07980"	"Alpesejler"	"Tachymarptis melba"	"Alpine Swift"	"AU"	0	"art"	1580	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"ALPESE"	"ALPESE"	NA	NA	NA	0
1431	"08009"	"08009"	NA	"Sejler sp."	"Apus sp."	"Swift sp."	"H"	0	"ubestemt"	1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"5"	"9"	"V"	0
1467	"08310"	"08310"	"08310"	"Isfugl"	"Alcedo atthis"	"Common Kingfisher"	"A"	0	"art"	4830	NA	"LC"	"VU"	NA	"X"	"3"	NA	NA	"YV"	NA	"ISFUGL"	"ISFUGL"	NA	NA	NA	0
1481	"08390"	"08390"	"08390"	"Grøn Biæder"	"Merops persicus"	"Blue-cheeked Bee-eater"	"AU"	0	"art"	4800	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"GRØBIÆ"	"GRØBIÆ"	NA	NA	NA	0
1485	"08400"	"08400"	"08400"	"Biæder"	"Merops apiaster"	"European Bee-eater"	"AS"	2	"art"	4810	NA	"LC"	"VU"	NA	NA	NA	0	NA	NA	NA	"BIÆDER"	"BIÆDER"	NA	NA	NA	0
1486	"08410"	"08410"	"08410"	"Ellekrage"	"Coracias garrulus"	"European Roller"	"AU"	0	"art"	4820	NA	"LC"	"RE"	NA	"X"	NA	NA	NA	NA	NA	"ELLEKR"	"ELLEKR"	NA	NA	NA	0
1495	"08460"	"08460"	"08460"	"Hærfugl"	"Upupa epops"	"Eurasian Hoopoe"	"AS"	1	"art"	4640	55871	"LC"	"RE"	NA	NA	NA	NA	NA	NA	NA	"HÆRFUG"	"HÆRFUG"	NA	NA	NA	0
1502	"08480"	"08480"	"08480"	"Vendehals"	"Jynx torquilla"	"Eurasian Wryneck"	"A"	1	"art"	4650	56121	"LC"	"VU"	NA	NA	"3"	NA	NA	NA	NA	"VENDEH"	"VENDEH"	"4"	"9"	"V"	0
1508	"08500"	"08500"	"08500"	"Guldspætte"	"Colaptes auratus"	"Northern Flicker"	"AU"	0	"art"	4690	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"GULSPÆ"	"GULSPÆ"	NA	NA	NA	0
1514	"08550"	"08550"	"08550"	"Gråspætte"	"Picus canus"	"Grey-headed Woodpecker"	"U"	0	"art"	4660	NA	"LC"	NA	NA	"X"	NA	NA	NA	NA	NA	"GRÅSPÆ"	"GRÅSPÆ"	NA	NA	NA	1
1515	"08560"	"08560"	"08560"	"Grønspætte"	"Picus viridis"	"European Green Woodpecker"	"A"	0	"art"	4670	NA	"LC"	"VU"	NA	NA	"2"	NA	NA	"YV"	NA	"GRØNSP"	"GRØNSP"	NA	NA	NA	0
1524	"08630"	"08630"	"08630"	"Sortspætte"	"Dryocopus martius"	"Black Woodpecker"	"A"	0	"art"	4680	NA	"LC"	"VU"	NA	"X"	NA	NA	NA	"YV"	NA	"SORTSP"	"SORTSP"	NA	NA	NA	0
1537	"08760"	"08760"	"08760"	"Stor Flagspætte"	"Dendrocopos major"	"Great Spotted Woodpecker"	"A"	0	"art"	4740	NA	"LC"	"LC"	NA	NA	NA	NA	NA	"YV"	NA	"STOFLA"	"STOFLA"	NA	NA	NA	0
1538	"08761"	"08761"	"08760"	"Stor Flagspætte, Nordlig (ssp. major)"	"Dendrocopos major major"	"Great Spotted Woodpecker (ssp. major)"	"A"	0	"underart"	4750	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R MAJO"	"R MAJO"	NA	NA	NA	0
1541	NA	"08764"	"08760"	"Stor Flagspætte, Sydlig (ssp. pinetorum)"	"Dendrocopos major pinetorum"	"Great Spotted Woodpecker (ssp. pinetorum)"	"A"	0	"underart"	4760	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R PINE"	"R PINE"	NA	NA	NA	0
1542	NA	"08769"	NA	"Stor Flagspætte x Hvidrygget Flagspætte (hybrid)"	"Dendrocopos major x D. leucotos"	"Great Spotted Woodpecker x White-backed Woodpecker"	"HU"	0	"hybrid"	4770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"H STHV"	"H STHV"	NA	NA	NA	0
1551	"08830"	"08830"	"08830"	"Mellemflagspætte"	"Dendrocoptes medius"	"Middle Spotted Woodpecker"	"AU"	0	"art"	4730	NA	"LC"	"RE"	NA	"X"	NA	NA	NA	NA	NA	"MELFLA"	"MELFLA"	NA	NA	NA	0
1562	"08870"	"08870"	"08870"	"Lille Flagspætte"	"Dryobates minor"	"Lesser Spotted Woodpecker"	"A"	1	"art"	4700	NA	"LC"	"EN"	NA	NA	NA	NA	NA	NA	NA	"LILFLA"	"LILFLA"	NA	NA	NA	0
1563	NA	"08871"	"08870"	"Lille Flagspætte, Nordlig (ssp. minor)"	"Dryobates minor minor"	"Lesser Spotted Woodpecker (ssp. minor)"	"A"	1	"underart"	4710	NA	"LC"	"EN"	NA	NA	NA	NA	NA	NA	NA	"R MINO"	"R MINO"	NA	NA	NA	0
1568	NA	"08876"	"08870"	"Lille Flagspætte, Sydlig (ssp. hortorum)"	"Dryobates minor hortorum"	"Lesser Spotted Woodpecker (ssp. hortorum)"	"A"	1	"underart"	4720	NA	"LC"	"EN"	NA	NA	NA	NA	NA	NA	NA	"R HORT"	"R HORT"	NA	NA	NA	0
1580	"08980"	"08980"	"08980"	"Tretået Spætte"	"Picoides tridactylus"	"Eurasian Three-toed Woodpecker"	"AU"	0	"art"	4780	NA	"LC"	NA	NA	"X"	NA	NA	NA	NA	NA	"TRESPÆ"	"TRESPÆ"	NA	NA	NA	0
1672	"09610"	"09610"	"09610"	"Kalanderlærke"	"Melanocorypha calandra"	"Calandra Lark"	"U"	0	"art"	5480	NA	"LC"	NA	NA	"X"	NA	NA	NA	NA	NA	"KALAND"	"KALAND"	NA	NA	NA	1
1676	"09620"	"09620"	"09620"	"Østlig Kalanderlærke"	"Melanocorypha bimaculata"	"Bimaculated Lark"	"AU"	0	"art"	5470	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
1684	"09680"	"09680"	"09680"	"Korttået Lærke"	"Calandrella brachydactyla"	"Greater Short-toed Lark"	"AU"	0	"art"	5490	NA	"LC"	"NA"	NA	"X"	NA	NA	NA	NA	NA	"KORLÆR"	"KORLÆR"	NA	NA	NA	0
1697	"09700"	"09700"	"09700"	"Dværglærke"	"Alaudala rufescens"	"Lesser Short-toed Lark"	"U"	0	"art"	5460	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"DVÆRGL"	"DVÆRGL"	NA	NA	NA	0
1708	"09720"	"09720"	"09720"	"Toplærke"	"Galerida cristata"	"Crested Lark"	"AS"	1	"art"	5530	NA	"LC"	"CR"	NA	NA	"3"	0	NA	NA	NA	"TOPLÆR"	"TOPLÆR"	NA	NA	NA	0
1718	"09740"	"09740"	"09740"	"Hedelærke"	"Lullula arborea"	"Woodlark"	"A"	0	"art"	5510	57683	"LC"	"NT"	NA	"X"	"2"	NA	NA	NA	NA	"HEDELÆ"	"HEDELÆ"	NA	NA	NA	0
1722	"09760"	"09760"	"09760"	"Sanglærke"	"Alauda arvensis"	"Eurasian Skylark"	"A"	0	"art"	5520	57680	"LC"	"NT"	NA	NA	"3"	NA	NA	"YV"	NA	"SANGLÆ"	"SANGLÆ"	NA	NA	NA	0
1728	"09780"	"09780"	"09780"	"Bjerglærke"	"Eremophila alpestris"	"Horned Lark"	"A"	0	"art"	5500	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"BJERGL"	"BJERGL"	"5"	"9"	"S"	0
1737	NA	"09799"	NA	"Lærke sp."	"Alaudidae"	"Lark sp."	"H"	0	"ubestemt"	5540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S LÆRK"	"S LÆRK"	NA	NA	NA	0
1740	"09810"	"09810"	"09810"	"Digesvale"	"Riparia riparia"	"Sand Martin"	"A"	0	"art"	5800	57697	"LC"	"NT"	NA	NA	NA	NA	NA	"Y"	NA	"DIGESV"	"DIGESV"	"4"	"10"	"V"	0
1759	"09910"	"09910"	"09910"	"Klippesvale"	"Ptyonoprogne rupestris"	"Eurasian Crag Martin"	"AU"	0	"art"	5790	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"KLISVA"	"KLISVA"	NA	NA	NA	0
1760	"09920"	"09920"	"09920"	"Landsvale"	"Hirundo rustica"	"Barn Swallow"	"A"	0	"art"	5760	57729	"LC"	"LC"	NA	NA	"3"	NA	NA	"Y"	NA	"LANDSV"	"LANDSV"	"4"	"10"	"V"	0
1768	"09950"	"09950"	"09950"	"Rødrygget Svale"	"Cecropis daurica"	"Red-rumped Swallow"	"AS"	0	"art"	5750	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"RØDSVA"	"RØDSVA"	NA	NA	NA	0
1777	"10010"	"10010"	"10010"	"Bysvale"	"Delichon urbicum"	"Common House Martin"	"A"	0	"art"	5740	57746	"LC"	"LC"	NA	NA	NA	NA	NA	"Y"	NA	"BYSVAL"	"BYSVAL"	"4"	"10"	"V"	0
1778	"10011"	"10018"	NA	"Landsvale x Bysvale (hybrid)"	"Hirundo rustica x Delichon urbicum"	"Barn Swallow x Common House Martin"	"H"	0	"hybrid"	5780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"H LABY"	"H LABY"	NA	NA	NA	0
1779	"10012"	"10019"	NA	"Svale sp."	"Hirundinidae"	"Swallow/Martin sp."	"H"	0	"ubestemt"	5810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S SVAL"	"S SVAL"	"4"	"10"	"V"	0
1780	"10020"	"10020"	"10020"	"Storpiber"	"Anthus richardi"	"Richard's Pipit"	"AS"	0	"art"	7060	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"STORPI"	"STORPI"	NA	NA	NA	0
1785	"10040"	"10040"	"10040"	"Mongolsk Piber"	"Anthus godlewskii"	"Blyth's Pipit"	"AU"	0	"art"	7070	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"MONPIB"	"MONPIB"	NA	NA	NA	0
1786	"10050"	"10050"	"10050"	"Markpiber"	"Anthus campestris"	"Tawny Pipit"	"AS"	1	"art"	7080	NA	"LC"	"CR"	NA	"X"	"3"	0	NA	NA	NA	"MARKPI"	"MARKPI"	NA	NA	NA	0
1796	"10080"	"10080"	"10080"	"Tajgapiber"	"Anthus hodgsoni"	"Olive-backed Pipit"	"AU"	0	"art"	7000	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"TAIGAP"	"TAIGAP"	NA	NA	NA	0
1797	"10090"	"10090"	"10090"	"Skovpiber"	"Anthus trivialis"	"Tree Pipit"	"A"	0	"art"	6990	57802	"LC"	"LC"	NA	NA	NA	NA	NA	"Y"	NA	"SKOVPI"	"SKOVPI"	"5"	"9"	"V"	0
1802	"10110"	"10110"	"10110"	"Engpiber"	"Anthus pratensis"	"Meadow Pipit"	"A"	0	"art"	7020	57798	"NT"	"LC"	NA	NA	"4"	NA	NA	"YV"	NA	"ENGPIB"	"ENGPIB"	NA	NA	NA	0
1805	"10120"	"10120"	"10120"	"Rødstrubet Piber"	"Anthus cervinus"	"Red-throated Pipit"	"AS"	0	"art"	7010	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"RØDPIB"	"RØDPIB"	"5"	"10"	"V"	0
1807	"10141"	"10135"	"10135"	"Skærpiber"	"Anthus petrosus"	"European Rock Pipit"	"A"	0	"art"	7040	NA	"LC"	"EN"	NA	NA	NA	NA	NA	NA	NA	"SKÆRPI"	"SKÆRPI"	"6"	"7"	"S"	0
1812	"10140"	"10140"	"10140"	"Bjergpiber"	"Anthus spinoletta"	"Water Pipit"	"AS"	0	"art"	7030	57804	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"BJERGP"	"BJERGP"	"3"	"10"	"S"	0
1819	"10159"	"10159"	NA	"Piber sp."	"Anthus sp."	"Pipit sp."	"H"	0	"ubestemt"	7090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S PIBE"	"S PIBE"	NA	NA	NA	0
1823	"10170"	"10170"	"10170"	"Gul Vipstjert"	"Motacilla flava"	"Western Yellow Wagtail"	"A"	0	"art"	7100	57826	"LC"	"LC"	"X"	NA	NA	NA	NA	"Y"	NA	"GULVIP"	"GULVIP"	"5"	"9"	"V"	0
1824	"10171"	"10171"	"10170"	"Gul Vipstjert (ssp. flava)"	"Motacilla flava flava"	"Western Yellow Wagtail (ssp. flava)"	"A"	0	"underart"	7110	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"S GULV"	"S GULV"	"5"	"9"	"V"	0
1825	"10172"	"10172"	"10170"	"Gul Vipstjert, Gulhovedet (ssp. flavissima)"	"Motacilla flava flavissima"	"Western Yellow Wagtail (ssp. flavissima)"	"AS"	0	"underart"	7120	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R FLAV"	"R FLAV"	NA	NA	NA	0
1826	"10173"	"10173"	"10170"	"Gul Vipstjert, Nordlig (ssp. thunbergi)"	"Motacilla flava thunbergi"	"Western Yellow Wagtail (ssp. thunbergi)"	"A"	0	"underart"	7140	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R THUN"	"R THUN"	"5"	"9"	"V"	0
1827	"10174"	"10174"	"10170"	"Gul Vipstjert, Sorthovedet (ssp. feldegg)"	"Motacilla flava feldegg"	"Western Yellow Wagtail (ssp. feldegg)"	"AU"	0	"underart"	7130	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R FELD"	"R FELD"	NA	NA	NA	0
1833	"10180"	"10180"	"10180"	"Citronvipstjert"	"Motacilla citreola"	"Citrine Wagtail"	"AS"	0	"art"	7170	NA	"LC"	"NA"	NA	NA	NA	NA	NA	NA	NA	"CITVIP"	"CITVIP"	NA	NA	NA	0
1837	"10190"	"10190"	"10190"	"Bjergvipstjert"	"Motacilla cinerea"	"Grey Wagtail"	"A"	0	"art"	7160	NA	"LC"	"VU"	NA	NA	NA	NA	NA	"YV"	NA	"BJERGV"	"BJERGV"	NA	NA	NA	0
1841	"10200"	"10200"	"10200"	"Hvid Vipstjert"	"Motacilla alba"	"White Wagtail"	"A"	0	"art"	7190	57821	"LC"	"LC"	NA	NA	NA	NA	NA	"Y"	NA	"HVIVIP"	"HVIVIP"	"3"	"10"	"V"	0
1843	"10202"	"10202"	"10200"	"Hvid Vipstjert, Sortrygget Vipstjert (ssp. yarrellii)"	"Motacilla alba yarrellii"	"White Wagtail (ssp. yarrellii)"	"AS"	0	"underart"	7210	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R YARR"	"R YARR"	"2"	"7"	"V"	0
1881	"10480"	"10480"	"10480"	"Silkehale"	"Bombycilla garrulus"	"Bohemian Waxwing"	"A"	0	"art"	6230	58082	"LC"	NA	NA	NA	NA	NA	NA	"V"	NA	"SILHAL"	"SILHAL"	"5"	"9"	"S"	0
1883	"10500"	"10500"	"10500"	"Vandstær"	"Cinclus cinclus"	"White-throated Dipper"	"A"	2	"art"	6370	NA	"LC"	"CR"	NA	NA	NA	0	NA	"V"	NA	"VANDST"	"VANDST"	NA	NA	NA	0
1905	"10660"	"10660"	"10660"	"Gærdesmutte"	"Troglodytes troglodytes"	"Eurasian Wren"	"A"	0	"art"	6320	NA	"LC"	"LC"	NA	NA	NA	NA	NA	"YV"	NA	"GÆRSMU"	"GÆRSMU"	NA	NA	NA	0
1925	"10840"	"10840"	"10840"	"Jernspurv"	"Prunella modularis"	"Dunnock"	"A"	0	"art"	6940	NA	"LC"	"LC"	"X"	NA	"4"	NA	NA	"YV"	NA	"JERNSP"	"JERNSP"	NA	NA	NA	0
1931	"10860"	"10860"	"10860"	"Sibirisk Jernspurv"	"Prunella montanella"	"Siberian Accentor"	"AU"	0	"art"	6930	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"SIBJER"	"SIBJER"	NA	NA	NA	0
1939	"10940"	"10940"	"10940"	"Alpejernspurv"	"Prunella collaris"	"Alpine Accentor"	"AU"	0	"art"	6920	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"ALPEJE"	"ALPEJE"	NA	NA	NA	0
1954	"10990"	"10990"	"10990"	"Rødhals"	"Erithacus rubecula"	"European Robin"	"A"	0	"art"	6400	NA	"LC"	"LC"	NA	NA	"4"	NA	NA	"YV"	NA	"RØDHAL"	"RØDHAL"	NA	NA	NA	0
1964	"11030"	"11030"	"11030"	"Nattergal"	"Luscinia luscinia"	"Thrush Nightingale"	"A"	0	"art"	6420	NA	"LC"	"VU"	NA	NA	"4"	NA	NA	"Y"	NA	"NATTER"	"NATTER"	"5"	"7"	"V"	0
1966	NA	"11039"	NA	"Nattergal/Sydlig Nattergal"	"Luscinia luscinia/L. megarhynchos"	"Thrush Nightingale/Common Nightingale"	"H"	0	"ubestemt"	6440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S NATT"	"S NATT"	NA	NA	NA	0
1967	"11040"	"11040"	"11040"	"Sydlig Nattergal"	"Luscinia megarhynchos"	"Common Nightingale"	"AS"	0	"art"	6430	58455	"LC"	"NA"	NA	NA	NA	NA	NA	NA	NA	"SYDNAT"	"SYDNAT"	NA	NA	NA	0
1971	"11050"	"11050"	"11050"	"Rubinnattergal"	"Calliope calliope"	"Siberian Rubythroat"	"AU"	0	"art"	6480	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"RUBINN"	"RUBINN"	NA	NA	NA	0
1972	"11060"	"11060"	"11060"	"Blåhals"	"Luscinia svecica"	"Bluethroat"	"A"	1	"art"	6450	58460	"LC"	"LC"	NA	"X"	NA	0	NA	NA	NA	"BLÅHAL"	"BLÅHAL"	"4"	"9"	"V"	0
1973	"11061"	"11061"	"11060"	"Blåhals, Nordlig (ssp. svecica)"	"Luscinia svecica svecica"	"Bluethroat (ssp. svecica)"	"AS"	1	"underart"	6460	NA	"LC"	"LC"	NA	"X"	NA	0	NA	NA	NA	"R SVEC"	"R SVEC"	"5"	"9"	"V"	0
1974	"11062"	"11062"	"11060"	"Blåhals, Sydlig (ssp. cyanecula)"	"Luscinia svecica cyanecula"	"Bluethroat (ssp. cyanecula)"	"A"	1	"underart"	6470	NA	"LC"	"LC"	NA	"X"	NA	0	NA	NA	NA	"R CYAN"	"R CYAN"	"4"	"9"	"V"	0
1987	"11130"	"11130"	"11130"	"Blåstjert"	"Tarsiger cyanurus"	"Red-flanked Bluetail"	"AU"	0	"art"	6490	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"BLÅSTJ"	"BLÅSTJ"	NA	NA	NA	0
1997	"11210"	"11210"	"11210"	"Husrødstjert"	"Phoenicurus ochruros"	"Black Redstart"	"A"	0	"art"	6560	58496	"LC"	"NT"	NA	NA	NA	NA	NA	"Y"	NA	"HUSRØD"	"HUSRØD"	"3"	"11"	"V"	0
2005	"11220"	"11220"	"11220"	"Rødstjert"	"Phoenicurus phoenicurus"	"Common Redstart"	"A"	0	"art"	6550	58497	"LC"	"LC"	NA	NA	"2"	NA	NA	"Y"	NA	"RØDSTJ"	"RØDSTJ"	"5"	"9"	"V"	0
2028	"11370"	"11370"	"11370"	"Bynkefugl"	"Saxicola rubetra"	"Whinchat"	"A"	0	"art"	6590	58512	"LC"	"LC"	NA	NA	"4"	NA	NA	"Y"	NA	"BYNKEF"	"BYNKEF"	"5"	"9"	"V"	0
2029	NA	"11379"	NA	"Bynkefugl x Sortstrubet Bynkefugl (hybrid)"	"Saxicola rubetra x S. rubicola"	"Whinchat x European Stonechat"	"H"	0	"hybrid"	6630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"H BYSO"	"H BYSO"	NA	NA	NA	1
2033	"11390"	"11390"	"11390"	"Sortstrubet Bynkefugl"	"Saxicola rubicola"	"European Stonechat"	"A"	1	"art"	6600	58515	"LC"	"LC"	NA	NA	"3"	NA	NA	NA	NA	"SORBYN"	"SORBYN"	NA	NA	NA	0
2036	"11393"	"11393"	"11390"	"Sortstrubet Bynkefugl, Atlantisk (ssp. hibernans)"	"Saxicola rubicola hibernans"	"European Stonechat (ssp. hibernans)"	"A"	1	"underart"	6620	NA	"LC"	"LC"	NA	NA	NA	NA	NA	NA	NA	"R HIBE"	"R HIBE"	NA	NA	NA	0
2037	"11395"	"11394"	"11399"	"Sibirisk Bynkefugl (ssp. maurus)"	"Saxicola maurus maurus"	"Siberian Stonechat (ssp. maurus)"	"AU"	1	"underart"	6660	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"R MAUR"	"R MAUR"	NA	NA	NA	0
2039	NA	"11396"	"11399"	"Sibirisk Bynkefugl, Steppebynkefugl (ssp. variegatus)"	"Saxicola maurus variegatus"	"Siberian Stonechat (ssp. variegatus)"	"AU"	0	"underart"	6650	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"R VARI"	"R VARI"	NA	NA	NA	0
2047	"11440"	"11440"	"11440"	"Isabellastenpikker"	"Oenanthe isabellina"	"Isabelline Wheatear"	"AU"	0	"art"	6700	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	"ISASTE"	"ISASTE"	NA	NA	NA	0
